,SortOrder,LocID,Notes,ISO3_code,ISO2_code,SDMX_code,LocTypeID,LocTypeName,ParentID,Location,VarID,Variant,Time,TPopulation1Jan,TPopulation1July,TPopulationMale1July,TPopulationFemale1July,PopDensity,PopSexRatio,MedianAgePop,NatChange,NatChangeRT,PopChange,PopGrowthRate,DoublingTime,Births,Births1519,CBR,TFR,NRR,MAC,SRB,Deaths,DeathsMale,DeathsFemale,CDR,LEx,LExMale,LExFemale,LE15,LE15Male,LE15Female,LE65,LE65Male,LE65Female,LE80,LE80Male,LE80Female,InfantDeaths,IMR,LBsurvivingAge1,Under5Deaths,Q5,Q0040,Q0040Male,Q0040Female,Q0060,Q0060Male,Q0060Female,Q1550,Q1550Male,Q1550Female,Q1560,Q1560Male,Q1560Female,NetMigrations,CNMR,GDP_per_capita
585,66,262,,DJI,DJ,262,4,Country/Area,910,Djibouti,2,Medium,2019,1080.36,1088.709,540.277,548.432,46.9676,98.5129,23.2131,15.368,14.116,16.698,1.534,45.1856,23.857,1.142,21.913,2.7979,1.225,31.57,103.7,8.489,4.629,3.86,7.797,64.3809,61.9682,66.8631,54.5867,52.5379,56.6526,13.9949,13.2435,14.6602,6.041,5.6687,6.3223,0.964,40.392,23.046,1.376,57.5294,156.1064,179.1202,132.3136,290.5108,331.2317,248.6928,139.04,163.8849,113.9341,230.1802,267.7839,192.3135,1.322,1.214,2837.17
586,66,262,,DJI,DJ,262,4,Country/Area,910,Djibouti,2,Medium,2018,1063.404,1071.882,532.032,539.85,46.2417,98.5516,22.9118,15.525,14.483,16.956,1.582,43.8146,23.917,1.136,22.313,2.858,1.2474,31.591,103.7,8.392,4.58,3.813,7.83,64.1051,61.6895,66.5921,54.4462,52.3946,56.5163,13.9551,13.2029,14.6225,6.0266,5.6519,6.31,0.991,41.4265,23.086,1.42,59.2207,159.3728,182.484,135.4816,294.6902,335.5265,252.7415,141.0664,166.041,115.835,232.882,270.6553,194.8404,1.435,1.339,2718.08
587,66,262,,DJI,DJ,262,4,Country/Area,910,Djibouti,2,Medium,2017,1046.277,1054.841,523.678,531.162,45.5065,98.5909,22.613,15.592,14.782,17.127,1.624,42.6815,23.948,1.121,22.703,2.9159,1.2671,31.617,103.7,8.356,4.555,3.801,7.921,63.71,61.3191,66.1718,54.2084,52.1789,56.2563,13.8723,13.1332,14.5283,5.9891,5.6207,6.2674,1.017,42.4742,23.098,1.468,61.1359,163.7391,186.758,139.9494,300.7468,341.3757,259.0138,144.2275,169.1429,119.0661,237.2376,274.9017,199.3134,1.535,1.455,2618.96
588,66,262,,DJI,DJ,262,4,Country/Area,910,Djibouti,2,Medium,2016,1029.029,1037.653,515.247,522.406,44.765,98.6298,22.3177,15.621,15.054,17.248,1.662,41.7056,23.929,1.108,23.061,2.9691,1.2846,31.65,103.8,8.308,4.529,3.779,8.007,63.335,60.9491,65.7936,53.9952,51.9696,56.0408,13.8076,13.0672,14.4664,5.964,5.5908,6.2468,1.045,43.6021,23.061,1.518,63.1237,168.08,191.1068,144.2846,306.5446,347.1672,264.808,147.2412,172.1968,122.0455,241.2947,279.0345,203.2935,1.623,1.564,2510.43
589,66,262,,DJI,DJ,262,4,Country/Area,910,Djibouti,2,Medium,2015,1011.597,1020.313,506.738,513.574,44.017,98.6689,22.0287,15.717,15.405,17.432,1.709,40.5586,24.045,1.108,23.567,3.0414,1.3091,31.697,103.7,8.328,4.545,3.783,8.162,62.8326,60.4304,65.3129,53.6589,51.6074,55.7355,13.7164,12.9836,14.3696,5.9257,5.5538,6.2077,1.078,44.7823,23.153,1.574,65.1727,174.041,197.7015,149.5816,314.7272,355.9794,272.2745,152.2909,178.1604,126.141,247.7741,286.3792,208.828,1.723,1.689,2376.13
590,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2016,70.535,69.606,34.772,34.834,92.8087,99.8234,31.6873,0.177,2.548,-1.857,-2.668,,0.899,0.115,12.922,1.5812,0.7472,28.16,103.7,0.722,0.388,0.335,10.374,71.1889,68.5642,74.103,58.486,55.9571,61.2963,14.2963,12.9512,15.6136,6.1654,5.6321,6.5558,0.021,23.6836,0.88,0.025,27.7785,61.7128,74.5862,48.6726,173.1949,212.3409,129.8641,64.658,83.2,45.5193,145.8918,184.1103,103.5966,-2.032,-29.193,8802.56
591,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2015,70.285,70.41,35.065,35.345,93.88,99.2078,30.5122,0.157,2.233,0.25,0.355,,0.923,0.122,13.106,1.6482,0.7678,28.13,103.8,0.766,0.401,0.365,10.873,69.9683,67.7553,72.3955,57.8623,55.7034,60.232,14.1771,12.9163,15.4006,6.1273,5.629,6.495,0.023,24.7756,0.903,0.03,32.1869,76.2014,85.4636,66.8454,193.5099,224.7725,158.9785,73.8837,87.2311,60.1556,158.8912,189.7077,124.8256,0.092,1.307,8282.6
592,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2017,68.678,68.496,34.343,34.154,91.3287,100.5548,33.0348,-0.124,-1.813,-0.363,-0.53,,0.809,0.093,11.813,1.5401,0.7062,28.145,103.7,0.933,0.487,0.446,13.626,68.6199,66.5943,70.9369,57.3486,55.354,59.6393,14.011,12.8124,15.2746,6.0645,5.5803,6.4263,0.023,28.0535,0.789,0.033,39.5999,92.826,100.606,84.8891,212.6379,241.143,180.8033,80.8013,91.9655,69.1729,167.8633,196.2469,136.1085,-0.234,-3.416,8224.65
593,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2018,68.315,68.174,34.194,33.98,90.8993,100.6313,33.4954,-0.06,-0.881,-0.281,-0.412,,0.793,0.091,11.636,1.5171,0.7172,28.168,103.7,0.853,0.458,0.396,12.517,71.3779,68.7559,74.4209,58.7885,56.2769,61.7157,14.3111,13.0231,15.6934,6.157,5.6314,6.5513,0.02,24.9554,0.775,0.024,29.3196,60.7913,74.1185,47.0776,166.8022,206.5186,122.415,60.1602,78.9329,40.4196,138.0448,176.6658,94.8677,-0.231,-3.388,9215.31
594,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2019,68.034,67.88,34.052,33.828,90.5073,100.6607,33.969,-0.075,-1.099,-0.307,-0.452,,0.781,0.088,11.512,1.5036,0.7107,28.164,103.6,0.856,0.464,0.392,12.611,71.3052,68.5644,74.5082,58.7767,56.1502,61.8603,14.2909,12.9782,15.7202,6.1478,5.6121,6.5484,0.02,25.5807,0.763,0.024,30.1247,61.6496,76.0438,46.8618,167.2274,209.6288,120.0918,60.1357,80.4985,38.6992,137.7347,179.0372,91.8311,-0.228,-3.359,9491.15
595,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2020,67.727,67.573,33.9,33.673,90.0973,100.6741,34.4444,-0.088,-1.302,-0.308,-0.456,,0.771,0.083,11.404,1.4955,0.7069,28.164,103.6,0.859,0.469,0.39,12.706,71.2693,68.4397,74.5909,58.7826,56.0716,61.9817,14.2849,12.9586,15.7429,6.1416,5.6002,6.5466,0.02,26.1173,0.753,0.024,30.7282,61.8144,76.6987,46.5506,167.6179,212.4453,118.0412,60.1169,81.7825,37.2561,137.6371,181.3676,89.2999,-0.225,-3.33,7827.75
596,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2021,67.419,67.202,33.711,33.492,89.6027,100.6539,34.91,-0.206,-3.059,-0.434,-0.646,,0.756,0.078,11.251,1.4836,0.6983,28.207,103.6,0.962,0.524,0.438,14.31,69.8318,67.1557,73.0334,57.346,54.7974,60.4184,13.6349,12.2789,15.1691,5.7577,5.2478,6.1417,0.02,26.6621,0.738,0.024,31.389,70.5812,80.5574,60.407,192.0381,236.093,143.4238,73.4745,91.3737,54.4807,162.3172,205.2377,114.9826,-0.224,-3.333,8376.4
597,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2022,66.985,66.826,33.498,33.328,89.102,100.5086,35.2955,-0.118,-1.762,-0.317,-0.474,,0.745,0.075,11.146,1.4816,0.6997,28.207,103.6,0.863,0.479,0.383,12.908,71.0806,68.1209,74.5718,58.6943,55.8612,62.0543,14.2098,12.8444,15.7333,6.1087,5.5521,6.5281,0.02,27.1956,0.727,0.024,32.0473,63.6184,79.768,47.0966,169.073,216.5153,117.1133,60.3548,83.3196,36.0895,137.8705,184.1654,87.2464,-0.202,-3.023,9323.66
598,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2023,66.668,66.51,33.298,33.212,88.6807,100.2574,35.6176,-0.111,-1.673,-0.315,-0.474,,0.738,0.074,11.09,1.4837,0.7003,28.208,103.6,0.849,0.472,0.377,12.763,71.1325,68.2139,74.5454,58.7989,56.0107,62.0744,14.2281,12.8808,15.7238,6.103,5.5538,6.5179,0.02,27.7389,0.72,0.024,32.7098,63.6468,79.5056,47.473,167.4004,213.8109,116.955,59.1015,81.3568,35.6758,135.536,180.7362,86.519,-0.199,-2.992,9912.96
599,251,212,,DMA,DM,212,4,Country/Area,915,Dominica,2,Medium,2024,66.353,66.205,33.102,33.103,88.2733,99.994,35.9457,-0.109,-1.643,-0.296,-0.447,,0.727,0.076,10.98,1.4801,0.6998,28.213,103.5,0.836,0.467,0.369,12.623,71.294,68.3516,74.7175,58.8827,56.0826,62.1532,14.261,12.9055,15.765,6.1187,5.5655,6.5404,0.02,26.8582,0.71,0.023,31.6845,62.1023,77.9992,45.9247,165.1518,211.6997,114.7982,58.3162,80.4546,35.0801,134.1999,179.3811,85.4807,-0.2,-3.016,10405.28
600,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2024,11379.988,11427.557,5681.194,5746.364,236.5415,98.8659,27.9908,129.943,11.371,95.138,0.833,83.2109,201.35,23.936,17.62,2.2224,1.0448,27.526,104.4,71.407,39.525,31.881,6.249,73.8676,70.663,77.1045,61.3628,58.2291,64.5063,17.6608,15.7926,19.2816,8.8822,7.5242,9.7919,5.099,25.2956,196.831,6.361,31.4765,71.3397,87.9352,54.0113,169.2775,207.8267,129.6414,75.571,98.5393,51.8009,140.8207,178.627,102.1626,-34.806,-3.046,10875.66
601,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2023,11282.543,11331.266,5634.532,5696.733,234.5484,98.9081,27.6532,132.36,11.681,97.445,0.86,80.5985,203.183,25.12,17.931,2.2429,1.056,27.433,104.4,70.823,39.223,31.601,6.25,73.7201,70.5325,76.975,61.1894,58.1128,64.3073,17.128,15.2505,18.8071,8.3135,6.9816,9.2403,5.213,25.6262,198.569,6.455,31.6527,68.2915,84.2918,51.5978,164.2393,201.7456,125.8299,69.797,90.7643,48.1552,135.9149,172.1957,99.0214,-34.915,-3.081,10630.43
602,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2022,11178.924,11230.734,5586.214,5644.52,232.4674,98.967,27.3172,138.76,12.356,103.619,0.923,75.0972,205.012,25.633,18.255,2.2666,1.0671,27.432,104.4,66.252,37.79,28.463,5.899,74.2108,70.6572,77.9144,61.7871,58.3486,65.3466,17.6121,15.4591,19.6034,8.4703,6.939,9.5888,5.358,26.1059,200.278,6.641,32.2617,68.4686,85.4079,50.8027,162.2886,203.3963,120.1452,67.7377,89.5345,45.2532,132.7993,172.5904,92.3184,-35.153,-3.13,10104.24
603,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2021,11068.027,11123.476,5535.229,5588.246,230.2473,99.0513,26.9982,128.86,11.585,110.897,0.997,69.5233,206.574,27.054,18.571,2.294,1.0774,27.319,104.4,77.714,44.052,33.662,6.986,71.7575,68.3081,75.4488,59.2899,55.9574,62.8383,16.0571,14.1128,17.9128,7.683,6.3461,8.6827,5.502,26.5934,201.724,6.827,32.8939,74.5889,92.0549,56.3716,191.3125,238.8098,142.2931,82.2326,107.6001,56.0606,162.3703,208.8188,114.788,-17.957,-1.614,8527.08
604,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2020,10948.573,11008.3,5480.943,5527.357,227.8632,99.1603,26.697,137.417,12.483,119.454,1.085,63.8845,208.68,28.677,18.957,2.3289,1.0939,27.201,104.4,71.263,41.617,29.646,6.474,72.6358,68.9246,76.7166,60.2304,56.6158,64.1927,16.5098,14.2101,18.824,8.0488,6.4431,9.3308,5.655,27.0462,203.706,7.015,33.468,70.1753,85.2089,54.5611,177.9368,224.5926,130.0243,73.4044,96.4019,49.8301,148.1942,193.8992,101.5981,-17.957,-1.631,7135.22
605,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2019,10839.514,10894.044,5426.42,5467.623,225.4982,99.2464,26.3879,144.86,13.298,109.059,1.001,69.2455,211.667,32.864,19.43,2.3662,1.1099,26.953,104.5,66.807,37.347,29.46,6.132,73.1119,69.8976,76.4478,60.7825,57.6749,63.9865,17.0759,15.2403,18.7657,8.2946,7.0051,9.2379,5.818,27.4443,206.555,7.214,34.0203,75.0609,92.4066,56.9889,174.6168,213.7921,134.4253,75.9705,98.6252,52.6263,144.0483,182.1146,105.2707,-35.797,-3.286,8183.02
606,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2018,10724.593,10782.054,5371.949,5410.105,223.1801,99.2947,26.0758,150.853,13.991,114.921,1.066,65.0232,214.001,35.628,19.848,2.3967,1.1268,26.719,104.5,63.148,35.515,27.633,5.857,73.5553,70.2919,76.9356,61.1974,58.0408,64.4454,17.4125,15.519,19.1483,8.6325,7.2851,9.6137,5.934,27.7381,208.783,7.347,34.3863,70.6437,86.7997,53.8576,171.809,211.38,131.321,72.7202,94.1999,50.684,141.7858,180.2517,102.7109,-35.934,-3.333,7882.98
607,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2017,10609.093,10666.843,5315.838,5351.004,220.7953,99.3428,25.7623,151.565,14.209,115.5,1.083,64.0025,213.428,37.124,20.009,2.3983,1.1253,26.565,104.5,61.863,34.841,27.022,5.8,73.3702,70.0726,76.7759,61.1068,57.9354,64.3567,17.4842,15.6256,19.1699,8.841,7.506,9.799,5.965,27.9464,208.189,7.395,34.6531,74.9474,92.6182,56.5402,173.867,214.9959,131.6125,76.9662,100.7482,52.5135,142.6127,182.4183,102.0414,-36.069,-3.381,7412.72
608,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2016,10493.766,10551.43,5259.814,5291.616,218.4064,99.399,25.4477,151.548,14.363,115.327,1.093,63.4169,213.553,38.415,20.239,2.4103,1.1291,26.467,104.5,62.005,35.34,26.666,5.876,72.8894,69.4145,76.5157,60.6626,57.3092,64.1366,17.4489,15.541,19.1903,8.9674,7.5894,9.9604,6.004,28.0987,208.286,7.454,34.8747,79.7544,99.7407,58.9076,183.4373,228.0634,137.2962,83.5103,111.0675,55.0849,151.8596,195.288,107.3014,-36.219,-3.433,7160.44
609,252,214,,DOM,DO,214,4,Country/Area,915,Dominican Republic,2,Medium,2015,10375.892,10434.829,5203.14,5231.69,215.9928,99.4543,25.1376,154.256,14.783,117.874,1.13,61.3405,214.311,40.605,20.538,2.4298,1.1381,26.353,104.5,60.055,33.854,26.201,5.755,72.9821,69.7001,76.3758,60.757,57.5927,64.0043,17.4075,15.5702,19.0761,8.8542,7.5357,9.8049,6.036,28.151,209.017,7.491,34.9242,78.4561,97.5468,58.5716,180.6714,221.4233,138.7052,81.9509,107.5782,55.5789,149.0253,188.5664,108.6124,-36.375,-3.486,6800.95
610,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2024,18058.157,18135.478,9041.13,9094.348,73.0209,99.4148,28.8452,174.346,9.613,154.641,0.853,81.2599,268.769,42.008,14.82,1.8059,0.8646,27.408,104.6,94.423,51.822,42.601,5.207,77.5789,74.876,80.3049,63.7498,61.1913,66.3095,18.6399,17.2057,19.9243,8.1708,7.1857,8.9156,2.648,9.8464,266.465,3.272,12.0835,47.5309,63.5548,30.8373,118.3245,148.7248,87.0341,56.4591,76.1547,36.1593,104.5351,133.2219,75.2005,-19.704,-1.086,6874.71
611,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2023,17902.009,17980.083,8964.951,9015.132,72.3952,99.4434,28.4065,178.096,9.905,156.148,0.868,79.8557,270.3,42.768,15.033,1.8228,0.8719,27.366,104.7,92.204,50.894,41.31,5.128,77.3924,74.6639,80.1391,63.5136,60.8585,66.1732,18.7542,17.2463,20.1029,8.3349,7.3202,9.0934,2.613,9.6493,268.031,3.215,11.7591,48.5381,64.5239,31.9191,124.6252,154.921,93.4726,59.7833,80.8809,38.0256,111.5044,140.9203,81.3776,-21.948,-1.221,6737.85
612,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2022,17745.785,17823.897,8888.824,8935.072,71.7664,99.4824,27.9754,179.321,10.06,156.224,0.876,79.1264,274.903,43.865,15.423,1.8613,0.8898,27.351,104.7,95.582,53.114,42.468,5.363,76.5767,73.7397,79.4732,62.7251,59.963,65.5325,18.2713,16.7031,19.7052,8.0489,7.0732,8.7833,2.75,9.9773,272.515,3.381,12.1469,50.7102,67.5597,33.1911,133.3522,165.9144,99.83,63.5304,85.9826,40.3643,119.8992,151.5781,87.4198,-23.09,-1.295,6515.59
613,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2021,17619.124,17682.454,8821.568,8860.886,71.1969,99.5563,27.5779,155.155,8.774,126.661,0.716,96.8083,280.84,45.231,15.882,1.9092,0.9112,27.343,104.6,125.685,70.739,54.946,7.108,72.7465,69.6916,76.0075,58.8987,55.9183,62.0712,15.6289,14.141,17.0623,7.4609,6.4741,8.2225,2.906,10.316,278.315,3.569,12.5632,59.4601,81.0783,36.8941,172.6894,217.4805,125.9822,81.1363,111.1099,49.9877,159.0601,203.1324,113.2794,-28.503,-1.612,6061.32
614,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2020,17473.005,17546.065,8760.001,8786.064,70.6477,99.7034,27.2235,156.443,8.917,146.119,0.833,83.2109,287.589,48.463,16.391,1.9671,0.9393,27.253,104.6,131.146,77.359,53.787,7.474,72.0036,68.6069,75.8756,58.1458,54.8154,61.94,14.9142,12.9398,17.0329,7.3652,6.1118,8.4197,3.075,10.6623,284.915,3.767,12.9861,53.7144,70.3494,36.4488,178.7021,227.2044,128.3218,76.7982,102.4562,50.3549,165.2078,213.078,115.6798,-10.32,-0.588,5463.65
615,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2019,17207.038,17340.021,8661.859,8678.162,69.8181,99.8121,26.8556,211.044,12.171,265.967,1.534,45.1856,293.458,52.514,16.924,2.0348,0.9716,27.132,104.6,82.414,45.791,36.623,4.753,77.2862,74.61,79.9754,63.5622,60.9741,66.1476,18.8755,17.4467,20.1448,8.5487,7.4983,9.327,3.245,11.0247,290.634,3.967,13.4468,51.6328,68.1116,34.5139,127.5486,157.6848,96.5482,61.5336,82.9002,39.5193,112.6555,141.7515,82.864,54.921,3.167,6205.06
616,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2018,16892.055,17049.547,8517.638,8531.909,68.6485,99.8327,26.4676,219.501,12.875,314.983,1.848,37.508,298.755,55.687,17.523,2.1111,1.0074,27.028,104.7,79.254,43.887,35.367,4.648,77.2484,74.6184,79.8768,63.5827,61.0499,66.0969,18.8225,17.4318,20.0431,8.5071,7.4671,9.265,3.397,11.3799,295.785,4.143,13.875,51.2218,66.8505,34.9942,127.1405,157.6467,95.8603,59.7285,79.7023,39.1929,111.527,140.8928,81.5737,95.482,5.6,6303.92
617,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2017,16626.984,16759.519,8372.918,8386.602,67.4808,99.8368,26.0928,211.358,12.611,265.071,1.582,43.8146,296.263,56.515,17.677,2.1278,1.0146,26.995,104.7,84.905,45.654,39.251,5.066,76.2197,73.8618,78.5892,62.5699,60.3143,64.8211,17.6088,16.4296,18.6617,7.4129,6.6364,7.9791,3.476,11.7592,293.217,4.26,14.3409,51.7859,67.418,35.5714,127.2069,155.6959,98.0316,59.2379,78.4403,39.5197,111.2026,138.4967,83.4048,53.707,3.205,6233.32
618,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2016,16383.293,16505.139,8245.438,8259.701,66.4565,99.8273,25.7212,208.238,12.617,243.691,1.476,46.9612,290.846,56.861,17.622,2.1217,1.0099,26.981,104.7,82.608,44.29,38.319,5.005,76.0942,73.7514,78.436,62.5397,60.2995,64.7624,17.6872,16.502,18.7346,7.5132,6.7178,8.083,3.58,12.2692,287.722,4.473,15.135,54.128,69.4697,38.2232,130.0995,158.5737,100.9741,60.8624,79.9272,41.3106,112.9671,140.2541,85.2148,35.461,2.148,5917.64
619,284,218,,ECU,EC,218,4,Country/Area,931,Ecuador,2,Medium,2015,16149.157,16266.225,8125.597,8140.628,65.4945,99.8154,25.3555,219.408,13.488,234.136,1.439,48.1687,298.607,60.218,18.357,2.2085,1.0518,26.933,104.7,79.199,42.615,36.584,4.869,76.2219,73.8164,78.6206,62.674,60.3818,64.9414,17.8023,16.582,18.8726,7.6198,6.7853,8.21,3.772,12.6111,295.308,4.661,15.3957,53.8994,69.6142,37.6062,129.3217,158.3127,99.6621,60.6566,80.0644,40.762,112.1555,139.826,84.0202,14.724,0.905,5976.16
620,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2024,115578.409,116538.258,58840.145,57698.113,117.0709,101.9793,24.2544,1795.804,15.409,1919.697,1.647,42.0854,2437.41,216.213,20.915,2.7351,1.2993,28.017,105.5,641.606,348.423,293.183,5.506,71.8058,69.6523,74.0092,58.2009,56.1223,60.3164,13.4063,12.2544,14.3875,5.5353,5.1728,5.7499,32.059,13.1724,2409.243,39.245,16.1867,40.6274,48.4255,32.4382,153.0702,186.8163,117.2274,47.4312,59.5662,34.7072,136.1017,169.058,101.2114,123.884,1.063,19448.142306322898
621,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2023,113493.134,114535.772,57830.586,56705.185,115.0593,101.9847,24.0277,1780.268,15.543,2085.275,1.821,38.0641,2405.717,213.839,21.004,2.75,1.3031,27.99,105.5,625.449,338.919,286.529,5.461,71.6335,69.4931,73.8094,58.1644,56.103,60.2471,13.3273,12.1343,14.3432,5.4579,5.0555,5.6978,34.963,14.556,2374.897,42.458,17.7009,43.923,51.9121,35.5357,152.4537,184.4663,118.5774,48.3548,60.2744,35.8506,133.7731,164.9234,100.9288,305.006,2.663,19448.142306322898
622,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2022,111743.365,112618.25,56867.199,55751.05,113.133,102.002,23.8133,1736.069,15.416,1749.769,1.554,44.6041,2375.206,209.915,21.091,2.75,1.3027,27.995,105.4,639.137,346.862,292.275,5.675,71.0097,68.8314,73.2399,57.545,55.4474,59.68,12.9947,11.7974,14.0188,5.2949,4.8927,5.5358,35.304,14.8852,2344.065,43.137,18.1041,45.4831,53.9352,36.6076,162.5917,196.6259,126.5347,52.1192,64.9341,38.6461,143.9124,177.1,108.8832,13.707,0.122,19448.142306322898
623,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2021,110170.651,110957.008,56026.137,54930.87,111.4642,101.9939,23.6363,1566.554,14.118,1572.714,1.417,48.9165,2347.231,206.207,21.154,2.75,1.3007,27.998,105.4,780.677,404.195,376.481,7.036,68.9759,67.1847,70.8081,55.5103,53.8059,57.2427,11.1008,10.2003,11.8761,4.0459,3.7066,4.2573,36.145,15.3554,2315.45,44.457,18.6787,50.1711,59.1635,40.726,178.5913,209.9433,145.4794,62.6847,76.2553,48.3876,159.7207,190.189,127.6675,6.161,0.056,19448.142306322898
624,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2020,108459.596,109315.124,55193.553,54121.57,109.8148,101.9807,23.4878,1705.043,15.597,1711.055,1.565,44.2906,2405.407,211.947,22.004,2.85,1.3486,27.999,105.3,700.364,374.858,325.506,6.407,69.7897,67.6909,71.9579,56.3885,54.3753,58.4567,11.8587,10.7141,12.8642,4.6085,4.1168,4.9289,38.241,15.9069,2371.625,47.164,19.3551,48.6357,57.5071,39.3193,171.0664,205.7864,134.399,57.4374,71.1997,42.9177,151.4854,185.3344,115.8838,6.016,0.055,19448.142306322898
625,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2019,106646.72,107553.158,54305.283,53247.874,108.0448,101.9858,23.3278,1805.821,16.79,1812.876,1.686,41.1119,2394.94,209.094,22.267,2.87,1.3575,28.023,105.3,589.119,317.062,272.056,5.477,71.2128,69.0406,73.4152,57.9325,55.8442,60.0354,13.2484,12.0857,14.2339,5.4261,5.0546,5.6535,39.67,16.4872,2360.031,49.345,20.1091,47.6354,56.2041,38.6319,159.6802,193.4423,124.2135,50.6159,63.1564,37.3832,138.7686,171.6583,104.3671,7.05,0.066,19448.142306322898
626,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2018,104717.467,105682.094,53361.197,52320.897,106.1651,101.9883,23.166,1908.462,18.059,1929.253,1.826,37.9599,2493.224,220.757,23.592,3.02,1.4278,27.967,105.2,584.762,314.831,269.931,5.533,70.9741,68.773,73.2091,57.7469,55.6311,59.8805,13.1762,12.017,14.158,5.4001,5.0367,5.6224,42.986,17.0769,2455.531,53.25,20.8369,48.9734,57.8223,39.6699,164.1362,199.1162,127.4458,52.0428,65.0425,38.3058,142.6263,176.7483,106.9962,20.788,0.197,19448.142306322898
627,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2017,102674.648,103696.057,52358.181,51337.876,104.17,101.9874,23.0483,2122.821,20.472,2042.819,1.97,35.1851,2706.428,245.177,26.1,3.31,1.5642,27.938,105.1,583.607,314.433,269.173,5.628,70.7086,68.4748,72.9816,57.5414,55.394,59.7116,13.1041,11.9481,14.0829,5.3785,5.0243,5.5947,47.941,17.712,2663.927,58.739,21.6511,50.4874,59.6138,40.8858,169.3279,205.7084,131.2187,53.6991,67.216,39.3995,147.1484,182.6983,110.0832,-80.0,-0.771,19448.142306322898
628,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2016,100614.53,101644.589,51327.304,50317.285,102.1092,102.0073,22.9587,2131.734,20.972,2060.118,2.027,34.1957,2711.82,244.645,26.679,3.35,1.5822,27.888,105.0,580.086,312.883,267.203,5.707,70.4367,68.164,72.756,57.3281,55.1424,59.5435,13.0382,11.8842,14.0154,5.3628,5.0179,5.573,49.991,18.3659,2667.595,61.142,22.4681,52.0483,61.4949,42.0955,174.9417,212.9096,135.1961,55.53,69.6776,40.5407,152.1243,189.2993,113.3966,-71.604,-0.704,19448.142306322898
629,96,818,,EGY,EG,818,4,Country/Area,912,Egypt,2,Medium,2015,98580.154,99597.342,50313.586,49283.756,100.0526,102.0896,22.8783,2227.666,22.366,2034.376,2.043,33.9279,2807.083,254.384,28.184,3.5,1.6514,27.856,105.0,579.417,313.263,266.154,5.818,70.1346,67.8094,72.5181,57.0913,54.8528,59.3709,12.9777,11.8244,13.9548,5.3522,5.0155,5.557,53.456,19.0741,2759.461,64.888,23.3777,54.019,63.994,43.4812,181.4119,221.315,139.6022,57.879,72.9952,41.8219,157.8941,197.0664,117.0516,-193.298,-1.941,19448.142306322898
